TIME,CURRENCY,USD_PRICE,USD_NET_REVENUE
2023-07-29T03:54:54Z,EUR,187.5200000000,187.5200000000
2023-07-29T03:54:54Z,EUR,77.2100000000,77.2100000000
2023-07-29T04:11:18Z,USD,134.9900000000,143.0900000000
2023-07-29T04:12:44Z,EUR,242.5800000000,0.0000000000
2023-07-29T04:46:45Z,GBP,256.9100000000,256.9100000000
2023-07-29T06:43:31Z,EUR,294.4300000000,294.4300000000
2023-07-29T06:44:03Z,EUR,115.8200000000,115.8200000000
2023-07-29T07:15:29Z,USD,19.9900000000,42.9800000000
2023-07-29T07:15:29Z,USD,29.9900000000,32.2400000000
2023-07-29T07:15:29Z,USD,9.9900000000,10.7400000000
2023-07-29T07:19:27Z,USD,3799.9900000000,4065.9900000000
2023-07-29T08:25:43Z,USD,69.9900000000,64.7800000000
2023-07-29T08:32:10Z,CAD,9.8000000000,9.8000000000
2023-07-29T08:44:39Z,USD,24.9900000000,26.6500000000
2023-07-29T09:45:09Z,GBP,173.4100000000,173.4100000000
2023-07-29T10:10:41Z,USD,19.9900000000,21.1900000000
2023-07-29T10:30:22Z,GBP,25.0900000000,25.0900000000
2023-07-29T11:01:52Z,USD,39.9900000000,0.0000000000
2023-07-29T11:33:25Z,USD,124.9900000000,0.0000000000
2023-07-29T11:38:24Z,USD,79.9900000000,88.1900000000
2023-07-29T12:03:09Z,EUR,21.9500000000,21.9500000000
2023-07-29T12:03:09Z,EUR,55.0500000000,55.0500000000
2023-07-29T12:03:09Z,EUR,30.7800000000,61.5600000000
2023-07-29T12:03:09Z,EUR,30.7800000000,30.7800000000
2023-07-29T12:11:39Z,USD,249.9900000000,276.8600000000
2023-07-29T12:27:52Z,USD,89.9900000000,95.6100000000
2023-07-29T12:36:52Z,USD,39.9900000000,42.8900000000
2023-07-29T12:36:58Z,USD,7.9900000000,7.9900000000
2023-07-29T13:10:30Z,EUR,330.9300000000,330.9300000000
2023-07-29T13:15:48Z,USD,3.9900000000,8.6900000000
2023-07-29T13:36:26Z,USD,399.9900000000,425.3900000000
2023-07-29T14:27:09Z,EUR,87.0400000000,87.0400000000
2023-07-29T14:31:46Z,USD,49.9900000000,108.7300000000
2023-07-29T14:31:46Z,USD,19.9900000000,21.7400000000
2023-07-29T14:31:46Z,USD,19.9900000000,21.7400000000
2023-07-29T14:42:15Z,USD,19.9900000000,21.7400000000
2023-07-29T14:53:00Z,USD,39.9900000000,43.1900000000
2023-07-29T15:28:53Z,GBP,321.1400000000,321.1400000000
2023-07-29T15:40:57Z,USD,1999.9900000000,2119.9900000000
2023-07-29T16:00:46Z,EUR,27.2300000000,27.2300000000
2023-07-29T16:13:56Z,USD,569.9900000000,622.7100000000
2023-07-29T16:17:00Z,USD,299.9900000000,320.2400000000
2023-07-29T16:17:00Z,USD,169.9900000000,181.4600000000
2023-07-29T16:17:00Z,USD,34.9900000000,37.3500000000
2023-07-29T16:17:00Z,USD,119.9900000000,128.0900000000
2023-07-29T16:17:00Z,USD,269.9900000000,288.2100000000
2023-07-29T16:17:00Z,USD,164.9900000000,176.1400000000
2023-07-29T16:17:00Z,USD,309.9900000000,330.9100000000
2023-07-29T16:19:10Z,USD,114.9900000000,125.6900000000
2023-07-29T16:19:10Z,USD,19.9900000000,152.9700000000
2023-07-29T16:19:10Z,USD,109.9900000000,120.2400000000
2023-07-29T16:19:10Z,USD,109.9900000000,120.2300000000
2023-07-29T16:19:10Z,USD,54.9900000000,60.1100000000
2023-07-29T16:19:10Z,USD,189.9900000000,207.6800000000
2023-07-29T16:19:44Z,USD,125.0000000000,133.7500000000
2023-07-29T16:26:13Z,USD,124.9900000000,133.7400000000
2023-07-29T16:46:03Z,USD,209.9900000000,226.2600000000
2023-07-29T16:46:03Z,USD,109.9900000000,118.5200000000
2023-07-29T16:49:52Z,USD,214.9900000000,232.7300000000
2023-07-29T17:12:09Z,USD,294.9900000000,319.3300000000
2023-07-29T18:21:41Z,USD,79.9900000000,84.9900000000
2023-07-29T19:18:48Z,USD,109.9900000000,121.2600000000
2023-07-29T19:31:19Z,USD,289.9900000000,316.8100000000
2023-07-29T19:34:06Z,USD,114.9900000000,122.6100000000
2023-07-29T20:45:24Z,USD,19.9900000000,42.3800000000
2023-07-29T21:06:40Z,USD,7.9900000000,8.6800000000
2023-07-29T21:15:45Z,USD,149.9900000000,161.6100000000
2023-07-29T21:41:39Z,USD,119.9900000000,203.9900000000
2023-07-29T21:46:14Z,USD,144.9900000000,159.8500000000
2023-07-29T23:43:24Z,EUR,18.6400000000,37.2800000000
2023-07-29T23:43:24Z,EUR,264.6400000000,264.6400000000
2023-07-30T01:44:04Z,USD,299.9900000000,320.9900000000
2023-07-30T01:44:04Z,USD,44.9900000000,144.4200000000
2023-07-30T01:44:04Z,USD,139.9900000000,149.7900000000
2023-07-30T01:44:04Z,USD,49.9900000000,160.4700000000
2023-07-30T01:44:04Z,USD,89.9900000000,96.2800000000
2023-07-30T01:44:04Z,USD,224.9900000000,240.7400000000
2023-07-30T01:44:04Z,USD,79.9900000000,171.1800000000
2023-07-30T01:44:04Z,USD,89.9900000000,96.2900000000
2023-07-30T01:44:04Z,USD,169.9900000000,181.8800000000
2023-07-30T01:44:04Z,USD,26.9900000000,115.5200000000
2023-07-30T01:44:04Z,USD,26.9900000000,173.2800000000
2023-07-30T01:44:04Z,USD,26.9900000000,57.7500000000
2023-07-30T01:44:04Z,USD,26.9900000000,86.6400000000
2023-07-30T01:44:04Z,USD,19.9900000000,21.3900000000
2023-07-30T01:44:04Z,USD,19.9900000000,21.3900000000
2023-07-30T01:44:04Z,USD,19.9900000000,21.3900000000
2023-07-30T01:44:04Z,USD,49.9900000000,53.4900000000
2023-07-30T01:44:04Z,USD,19.9900000000,21.3900000000
2023-07-30T01:44:04Z,USD,5.9900000000,6.4100000000
2023-07-30T01:44:04Z,USD,7.9900000000,17.1000000000
2023-07-30T01:44:04Z,USD,49.9900000000,53.4900000000
2023-07-30T01:52:00Z,USD,125.0000000000,132.5000000000
2023-07-30T04:50:07Z,EUR,69.3900000000,69.3900000000
2023-07-30T04:50:07Z,EUR,55.0500000000,55.0500000000
2023-07-30T04:50:07Z,EUR,21.9500000000,21.9500000000
2023-07-30T04:50:07Z,EUR,7.6100000000,7.6100000000
2023-07-30T04:50:07Z,EUR,18.6400000000,37.2800000000
2023-07-30T04:50:07Z,EUR,21.9500000000,43.9000000000
2023-07-30T04:50:07Z,EUR,30.7800000000,61.5600000000
2023-07-30T04:50:07Z,EUR,30.7800000000,30.7800000000
2023-07-30T04:50:07Z,EUR,30.7800000000,30.7800000000
2023-07-30T05:00:11Z,GBP,57.7900000000,0.0000000000
2023-07-30T05:00:11Z,GBP,55.2200000000,0.0000000000
2023-07-30T05:14:49Z,CAD,90.5600000000,102.3300000000
2023-07-30T05:48:20Z,EUR,88.2800000000,88.2800000000
2023-07-30T06:00:50Z,GBP,76.9500000000,0.0000000000
2023-07-30T06:17:53Z,USD,79.9900000000,84.3900000000
2023-07-30T07:48:39Z,USD,69.9900000000,77.1600000000
2023-07-30T08:03:19Z,GBP,154.1400000000,154.1400000000
2023-07-30T08:18:15Z,GBP,10.1500000000,10.1500000000
2023-07-30T08:18:15Z,GBP,16.6900000000,16.6900000000
2023-07-30T08:34:32Z,USD,19.9900000000,21.6400000000
2023-07-30T08:44:41Z,GBP,9.8900000000,9.8900000000
2023-07-30T09:21:10Z,EUR,16.4400000000,32.8800000000
2023-07-30T09:21:10Z,EUR,16.4400000000,32.8800000000
2023-07-30T09:31:08Z,USD,249.9900000000,268.1100000000
2023-07-30T09:40:39Z,EUR,176.4700000000,352.9400000000
2023-07-30T09:40:39Z,EUR,55.0700000000,55.0700000000
2023-07-30T09:40:39Z,EUR,50.6600000000,50.6600000000
2023-07-30T09:40:39Z,EUR,55.0700000000,55.0700000000
2023-07-30T09:40:39Z,EUR,21.9600000000,43.9200000000
2023-07-30T09:40:39Z,EUR,87.0800000000,87.0800000000
2023-07-30T09:40:39Z,EUR,7.6200000000,7.6200000000
2023-07-30T09:40:39Z,EUR,18.6500000000,37.3000000000
2023-07-30T09:40:39Z,EUR,21.9600000000,21.9600000000
2023-07-30T09:40:39Z,EUR,30.7900000000,61.5800000000
2023-07-30T09:40:39Z,EUR,30.7900000000,30.7900000000
2023-07-30T09:40:39Z,EUR,16.4400000000,16.4400000000
2023-07-30T09:47:23Z,USD,39.9900000000,43.5900000000
2023-07-30T10:16:44Z,GBP,25.6800000000,25.6800000000
2023-07-30T10:18:50Z,USD,4.9900000000,10.5800000000
2023-07-30T11:12:58Z,USD,19.9900000000,22.0400000000
2023-07-30T11:57:54Z,USD,39.9900000000,42.9900000000
2023-07-30T12:13:47Z,USD,89.9900000000,97.4100000000
2023-07-30T12:46:42Z,USD,109.9900000000,109.9900000000
2023-07-30T13:01:28Z,USD,294.9900000000,319.3300000000
2023-07-30T13:09:53Z,USD,249.9900000000,267.4900000000
2023-07-30T13:09:53Z,USD,189.9900000000,203.2900000000
2023-07-30T13:09:53Z,USD,29.9900000000,32.0900000000
2023-07-30T13:10:14Z,USD,7.9900000000,8.7300000000
2023-07-30T13:19:02Z,EUR,115.8700000000,115.8700000000
2023-07-30T13:57:52Z,EUR,21.9600000000,21.9600000000
2023-07-30T13:57:52Z,EUR,18.6500000000,18.6500000000
2023-07-30T14:04:46Z,USD,19.9900000000,19.9900000000
2023-07-30T15:12:14Z,USD,3799.9900000000,4156.2400000000
2023-07-30T15:55:18Z,USD,144.9900000000,153.6900000000
2023-07-30T16:13:55Z,EUR,154.5000000000,154.5000000000
2023-07-30T16:28:40Z,USD,99.9900000000,105.1200000000
2023-07-30T16:33:44Z,USD,9.9900000000,10.6600000000
2023-07-30T18:18:27Z,USD,234.9900000000,249.0900000000
2023-07-30T18:24:19Z,USD,3.9900000000,4.2800000000
2023-07-30T18:27:46Z,CAD,120.7200000000,138.8300000000
2023-07-30T18:52:20Z,USD,9.9900000000,10.8500000000
2023-07-30T19:01:07Z,USD,309.9900000000,340.6800000000
2023-07-30T19:23:31Z,USD,147.9900000000,159.8300000000
2023-07-30T20:48:18Z,USD,79.9900000000,79.9900000000
2023-07-30T21:02:56Z,USD,199.9900000000,213.9900000000
2023-07-30T21:27:27Z,USD,299.9900000000,328.1100000000
2023-07-30T21:27:27Z,USD,259.9900000000,170.6200000000
2023-07-30T21:27:27Z,USD,19.9900000000,13.1100000000
2023-07-30T21:33:47Z,USD,59.9900000000,65.6900000000
2023-07-30T21:33:47Z,USD,159.9900000000,175.1900000000
2023-07-30T21:47:55Z,EUR,121.2500000000,121.2500000000
2023-07-30T21:53:15Z,CAD,264.0900000000,0.0000000000
2023-07-30T22:29:32Z,USD,4.9900000000,5.2100000000
2023-07-30T23:26:45Z,USD,19.9900000000,21.7600000000
2023-07-30T23:58:05Z,USD,3799.9900000000,4149.5900000000
2023-07-31T00:06:58Z,EUR,220.4700000000,220.4700000000
2023-07-31T00:06:58Z,EUR,99.2000000000,99.2000000000
2023-07-31T00:08:00Z,CAD,120.7200000000,135.2100000000
2023-07-31T00:08:00Z,CAD,120.7200000000,135.2000000000
2023-07-31T00:48:27Z,EUR,11.0100000000,9.3600000000
2023-07-31T01:31:14Z,GBP,134.9500000000,134.9500000000
2023-07-31T02:45:05Z,GBP,218.3800000000,0.0000000000
2023-07-31T02:50:31Z,EUR,55.1100000000,55.1100000000
2023-07-31T03:01:04Z,EUR,317.3800000000,317.3800000000
2023-07-31T03:09:24Z,EUR,22.0400000000,22.0400000000
2023-07-31T03:36:19Z,EUR,44.0800000000,44.0800000000
2023-07-31T03:36:19Z,EUR,60.5200000000,60.5200000000
2023-07-31T03:40:54Z,EUR,187.4000000000,187.4000000000
2023-07-31T03:51:18Z,USD,29.9900000000,32.6100000000
2023-07-31T03:59:58Z,EUR,99.2000000000,99.2000000000
2023-07-31T04:10:14Z,EUR,21.9400000000,21.9400000000
2023-07-31T04:11:47Z,EUR,7.7100000000,7.7100000000
2023-07-31T04:43:09Z,USD,59.9900000000,65.2100000000
2023-07-31T05:04:40Z,EUR,330.7100000000,330.7100000000
2023-07-31T05:24:50Z,EUR,317.4600000000,317.4600000000
2023-07-31T05:31:13Z,USD,99.9900000000,108.8600000000
2023-07-31T05:57:43Z,EUR,363.7800000000,363.7800000000
2023-07-31T06:22:08Z,EUR,13.8300000000,0.0000000000
2023-07-31T06:38:08Z,EUR,99.2300000000,99.2300000000
2023-07-31T06:50:30Z,USD,29.9900000000,64.0300000000
2023-07-31T06:50:30Z,USD,29.9900000000,32.0100000000
2023-07-31T06:58:18Z,GBP,178.7600000000,0.0000000000
2023-07-31T07:08:37Z,USD,4499.9900000000,4814.9900000000
2023-07-31T07:41:30Z,USD,19.9900000000,42.3800000000
2023-07-31T07:47:40Z,USD,3.9900000000,8.4600000000
2023-07-31T08:05:40Z,USD,169.9900000000,180.6100000000
2023-07-31T08:18:57Z,USD,319.9900000000,343.9900000000
2023-07-31T08:19:21Z,EUR,88.2000000000,0.0000000000
2023-07-31T08:36:45Z,CAD,22.6900000000,22.6900000000
2023-07-31T09:05:57Z,EUR,27.5600000000,27.5600000000
2023-07-31T09:07:01Z,USD,3799.9900000000,4113.4900000000
2023-07-31T09:07:01Z,USD,449.9900000000,487.1100000000
2023-07-31T09:10:01Z,USD,294.9900000000,311.2100000000
2023-07-31T09:23:23Z,USD,109.9900000000,119.8900000000
2023-07-31T09:30:21Z,USD,3.9900000000,8.5700000000
2023-07-31T09:40:11Z,USD,3199.9900000000,3423.9900000000
2023-07-31T09:47:24Z,USD,9.9900000000,10.5900000000
2023-07-31T09:51:47Z,EUR,11.0200000000,22.0400000000
2023-07-31T10:28:05Z,USD,55.0000000000,60.3700000000
2023-07-31T10:32:13Z,USD,4499.9900000000,4798.1100000000
2023-07-31T10:32:13Z,USD,1599.9900000000,1705.9900000000
2023-07-31T10:38:21Z,CAD,121.0600000000,108.0600000000
2023-07-31T10:49:57Z,GBP,77.1600000000,77.1600000000
2023-07-31T11:44:10Z,EUR,22.0400000000,22.0400000000
2023-07-31T11:44:32Z,EUR,21.9400000000,21.9400000000
2023-07-31T12:43:44Z,USD,19.9900000000,21.3400000000
2023-07-31T12:45:55Z,USD,19.9900000000,21.1900000000
2023-07-31T13:02:44Z,USD,109.9900000000,119.0600000000
2023-07-31T13:04:04Z,USD,39.9900000000,42.9900000000
2023-07-31T13:05:05Z,EUR,32.9700000000,32.9700000000
2023-07-31T13:06:17Z,USD,109.9900000000,117.6900000000
2023-07-31T13:12:59Z,EUR,88.2000000000,88.2000000000
2023-07-31T13:20:05Z,USD,3.9900000000,8.4600000000
2023-07-31T13:25:56Z,USD,609.9900000000,646.5900000000
2023-07-31T13:29:42Z,EUR,165.3900000000,165.3900000000
2023-07-31T13:29:42Z,EUR,121.2800000000,121.2800000000
2023-07-31T13:48:06Z,GBP,77.1600000000,77.1600000000
2023-07-31T13:48:06Z,GBP,38.5700000000,38.5700000000
2023-07-31T13:48:06Z,GBP,16.7100000000,16.7100000000
2023-07-31T13:48:06Z,GBP,32.1400000000,32.1400000000
2023-07-31T13:48:06Z,GBP,61.7200000000,61.7200000000
2023-07-31T13:48:11Z,USD,609.9900000000,652.6900000000
2023-07-31T13:55:56Z,USD,3.9900000000,4.2300000000
2023-07-31T13:56:56Z,USD,19.9900000000,21.6400000000
2023-07-31T14:00:21Z,USD,129.9900000000,133.7600000000
2023-07-31T14:00:21Z,USD,7.9900000000,8.2200000000
2023-07-31T15:19:36Z,USD,4.9900000000,5.3700000000
2023-07-31T15:30:07Z,GBP,102.8800000000,87.4500000000
2023-07-31T15:44:33Z,CAD,18.9100000000,18.9100000000
2023-07-31T15:48:25Z,USD,109.9900000000,120.4300000000
2023-07-31T15:48:25Z,USD,7.9900000000,8.7600000000
2023-07-31T16:06:01Z,EUR,30.7700000000,30.7700000000
2023-07-31T16:23:07Z,USD,14.9900000000,15.8900000000
2023-07-31T16:23:07Z,USD,3.9900000000,8.4600000000
2023-07-31T16:28:52Z,USD,94.9900000000,100.6900000000
2023-07-31T16:49:23Z,USD,14.9900000000,48.3400000000
2023-07-31T16:58:13Z,USD,159.9900000000,342.3800000000
2023-07-31T16:58:13Z,USD,9.9900000000,0.0000000000
2023-07-31T16:58:13Z,USD,49.9900000000,53.4900000000
2023-07-31T16:58:13Z,USD,299.9900000000,320.9900000000
2023-07-31T17:02:51Z,USD,39.9900000000,42.3900000000
2023-07-31T17:10:38Z,USD,209.9900000000,227.5800000000
2023-07-31T17:10:38Z,USD,99.9900000000,108.3600000000
2023-07-31T17:10:38Z,USD,49.9900000000,54.1800000000
2023-07-31T17:10:38Z,USD,3799.9900000000,4118.2400000000
2023-07-31T17:35:13Z,USD,39.9900000000,42.7900000000
2023-07-31T17:39:20Z,USD,159.9900000000,167.1100000000
2023-07-31T17:39:20Z,USD,9.9900000000,0.0000000000
2023-07-31T17:39:20Z,USD,49.9900000000,52.2100000000
2023-07-31T18:02:52Z,USD,99.9900000000,106.7400000000
2023-07-31T18:31:52Z,USD,49.9900000000,54.8600000000
2023-07-31T18:31:52Z,USD,5.9900000000,6.5800000000
2023-07-31T18:31:52Z,USD,19.9900000000,21.9400000000
2023-07-31T18:31:52Z,USD,49.9900000000,54.8600000000
2023-07-31T18:31:52Z,USD,224.9900000000,246.9300000000
2023-07-31T18:34:47Z,USD,129.9900000000,138.6000000000
2023-07-31T18:58:37Z,USD,359.9900000000,382.8500000000
2023-07-31T18:59:06Z,EUR,10.8900000000,10.8900000000
2023-07-31T19:08:22Z,USD,269.9900000000,287.8800000000
2023-07-31T19:08:22Z,USD,199.9900000000,213.2400000000
2023-07-31T19:10:59Z,USD,114.9900000000,126.4900000000
2023-07-31T19:14:37Z,USD,24.9900000000,27.0500000000
2023-07-31T19:51:37Z,USD,139.9900000000,150.8400000000
2023-07-31T21:21:19Z,USD,149.9900000000,163.1100000000
2023-07-31T21:21:58Z,USD,69.9900000000,74.1900000000
2023-07-31T21:33:15Z,EUR,16.3900000000,16.3900000000
2023-07-31T22:18:21Z,USD,29.9900000000,27.7700000000
2023-07-31T22:18:22Z,USD,2899.9900000000,3081.2400000000
2023-07-31T22:57:28Z,USD,29.9900000000,32.9500000000
2023-07-28T18:28:07Z,USD,524.9900000000,559.7700000000
2023-07-28T19:22:03Z,GBP,102.7600000000,102.7600000000
2023-07-28T19:22:46Z,USD,139.9900000000,149.2600000000
2023-07-28T19:23:43Z,USD,14.9900000000,16.0300000000
2023-07-28T19:26:47Z,USD,169.9900000000,183.1600000000
2023-07-28T19:45:21Z,USD,9.9900000000,10.7600000000
2023-07-28T20:32:05Z,USD,169.9900000000,184.6500000000
2023-07-28T20:32:05Z,USD,169.9900000000,184.6500000000
2023-07-28T21:00:04Z,USD,139.9900000000,299.5800000000
2023-07-28T21:05:39Z,USD,54.9900000000,58.2900000000
2023-07-28T21:42:19Z,USD,169.9900000000,180.1900000000
2023-07-28T21:42:30Z,USD,29.9900000000,31.8600000000
2023-07-28T22:29:02Z,GBP,179.8300000000,179.8300000000
2023-07-28T22:44:24Z,USD,24.9900000000,26.7400000000
2023-07-28T23:07:13Z,USD,99.9900000000,107.7400000000
2023-07-28T23:25:35Z,USD,169.9900000000,184.2300000000
2023-07-29T00:23:15Z,USD,89.9900000000,89.9900000000
2023-07-29T00:23:15Z,USD,29.9900000000,29.9900000000
2023-07-29T00:23:15Z,USD,49.9900000000,49.9900000000
2023-07-29T00:27:59Z,USD,2399.9900000000,2621.9900000000
2023-07-29T02:38:47Z,GBP,218.2500000000,218.2500000000
2023-07-29T03:03:28Z,EUR,60.6600000000,60.6600000000
2023-07-29T03:56:51Z,USD,109.9900000000,116.5900000000
2023-07-29T04:26:13Z,EUR,204.0700000000,204.0700000000
2023-07-29T04:43:59Z,USD,139.9900000000,149.7900000000
2023-07-29T06:00:56Z,USD,59.9900000000,63.8000000000
2023-07-29T07:22:19Z,EUR,226.1300000000,226.1300000000
2023-07-29T08:09:32Z,EUR,187.5200000000,187.5200000000
2023-07-29T08:27:18Z,USD,294.9900000000,317.8500000000
2023-07-29T08:39:07Z,USD,3.9900000000,4.3100000000
2023-07-29T08:39:07Z,USD,3.9900000000,4.3100000000
2023-07-29T09:10:49Z,EUR,99.2700000000,99.2700000000
2023-07-29T09:10:55Z,USD,3799.9900000000,3999.4900000000
2023-07-29T09:13:39Z,GBP,25.6800000000,21.8300000000
2023-07-29T09:29:42Z,EUR,378.2700000000,378.2700000000
2023-07-29T09:45:04Z,USD,4.9900000000,5.2600000000
2023-07-29T10:19:05Z,EUR,87.0400000000,174.0800000000
2023-07-29T10:19:05Z,EUR,7.6100000000,7.6100000000
2023-07-29T10:19:05Z,EUR,18.6400000000,18.6400000000
2023-07-29T10:19:05Z,EUR,30.7800000000,61.5600000000
2023-07-29T10:19:05Z,EUR,30.7800000000,30.7800000000
2023-07-29T10:44:29Z,GBP,160.5600000000,0.0000000000
2023-07-29T11:10:52Z,EUR,16.4400000000,32.8800000000
2023-07-29T11:10:52Z,EUR,16.4400000000,16.4400000000
2023-07-29T11:28:17Z,USD,169.9900000000,183.5900000000
2023-07-29T11:28:17Z,USD,79.9900000000,86.3900000000
2023-07-29T11:41:52Z,USD,1999.9900000000,2099.9900000000
2023-07-29T11:55:48Z,USD,5.9900000000,6.4700000000
2023-07-29T11:55:48Z,USD,19.9900000000,43.2800000000
2023-07-29T12:01:32Z,GBP,51.3700000000,102.7400000000
2023-07-29T12:16:42Z,EUR,16.4400000000,16.4400000000
2023-07-29T12:18:39Z,USD,4.9900000000,5.3700000000
2023-07-29T12:33:33Z,USD,214.9900000000,227.8900000000
2023-07-29T12:35:05Z,USD,9.9900000000,10.5900000000
2023-07-29T14:13:39Z,USD,4199.9900000000,0.0000000000
2023-07-29T14:39:15Z,USD,299.9900000000,322.4900000000
2023-07-29T14:39:15Z,USD,26.9900000000,29.0100000000
2023-07-29T14:46:37Z,USD,34.9900000000,0.0000000000
2023-07-29T14:46:37Z,USD,29.9900000000,32.0900000000
2023-07-29T14:48:56Z,USD,234.9900000000,249.0900000000
2023-07-29T15:11:38Z,EUR,259.2300000000,259.2300000000
2023-07-29T15:33:47Z,USD,179.9900000000,190.7900000000
2023-07-29T16:00:51Z,GBP,38.5300000000,38.5300000000
2023-07-29T16:21:43Z,USD,319.9900000000,343.1900000000
2023-07-29T16:57:41Z,USD,3799.9900000000,4037.4900000000
2023-07-29T17:31:38Z,USD,4.9900000000,10.6800000000
2023-07-29T17:32:20Z,EUR,99.2700000000,99.2700000000
2023-07-29T17:35:35Z,USD,139.9900000000,148.3900000000
2023-07-29T17:53:35Z,USD,199.9900000000,217.7400000000
2023-07-29T17:56:58Z,USD,89.9900000000,96.7400000000
2023-07-29T18:13:14Z,USD,9.9900000000,10.6900000000
2023-07-29T18:13:14Z,USD,144.9900000000,310.2800000000
2023-07-29T18:21:47Z,USD,39.9900000000,42.8900000000
2023-07-29T18:30:42Z,USD,14.9900000000,16.2900000000
2023-07-29T18:32:11Z,USD,69.9900000000,75.5600000000
2023-07-29T18:33:53Z,USD,239.9900000000,259.7900000000
2023-07-29T18:47:43Z,USD,79.9900000000,87.0900000000
2023-07-29T18:56:52Z,USD,169.9900000000,184.2300000000
2023-07-29T19:22:43Z,EUR,31.8800000000,31.8800000000
2023-07-29T20:20:07Z,USD,1749.9900000000,1903.1100000000
2023-07-29T20:22:55Z,USD,19.9900000000,21.8400000000
2023-07-29T20:22:55Z,USD,19.9900000000,21.8400000000
2023-07-29T20:40:48Z,USD,79.9900000000,84.7900000000
2023-07-29T21:04:26Z,USD,55.0000000000,55.0000000000
2023-07-29T21:06:10Z,USD,309.9900000000,337.1100000000
2023-07-29T21:06:10Z,USD,249.9900000000,271.8700000000
2023-07-29T21:29:34Z,USD,169.9900000000,180.6100000000
2023-07-29T21:34:44Z,USD,249.9900000000,0.0000000000
2023-07-29T21:38:33Z,USD,269.9900000000,289.5600000000
2023-07-29T22:00:22Z,USD,294.9900000000,323.0100000000
2023-07-29T22:08:09Z,USD,149.9900000000,0.0000000000
2023-07-29T22:24:18Z,USD,74.9900000000,78.3300000000
2023-07-29T23:27:33Z,USD,26.9900000000,58.1600000000
2023-07-29T23:50:03Z,USD,149.9900000000,164.0500000000
2023-07-30T01:03:19Z,EUR,363.9300000000,363.9300000000
2023-07-30T01:43:36Z,GBP,16.6900000000,16.6900000000
2023-07-30T01:43:36Z,GBP,10.1500000000,10.1500000000
2023-07-30T02:04:09Z,USD,79.9900000000,84.7900000000
2023-07-30T02:11:14Z,USD,139.9900000000,139.9900000000
2023-07-30T03:27:55Z,EUR,98.1700000000,98.1700000000
2023-07-30T04:50:26Z,EUR,8.7100000000,17.4200000000
2023-07-30T04:57:50Z,GBP,102.7600000000,102.7600000000
2023-07-30T05:39:45Z,EUR,66.2100000000,66.2100000000
2023-07-30T06:02:45Z,EUR,87.0800000000,87.0800000000
2023-07-30T06:02:45Z,EUR,237.1700000000,237.1700000000
2023-07-30T06:02:45Z,EUR,220.7200000000,220.7200000000
2023-07-30T06:02:45Z,EUR,31.9000000000,127.6000000000
2023-07-30T06:02:45Z,EUR,290.1500000000,290.1500000000
2023-07-30T06:02:45Z,EUR,204.1600000000,204.1600000000
2023-07-30T06:02:45Z,EUR,336.6000000000,336.6000000000
2023-07-30T06:02:45Z,EUR,684.1500000000,684.1500000000
2023-07-30T06:40:39Z,EUR,165.5400000000,165.5400000000
2023-07-30T07:21:02Z,USD,1999.9900000000,2129.9900000000
2023-07-30T07:40:34Z,USD,129.9900000000,71.0900000000
2023-07-30T07:40:34Z,USD,59.9900000000,32.8200000000
2023-07-30T08:14:22Z,USD,49.9900000000,54.7400000000
2023-07-30T08:47:09Z,GBP,128.4500000000,128.4500000000
2023-07-30T08:47:09Z,GBP,165.7100000000,165.7100000000
2023-07-30T09:24:29Z,USD,159.9900000000,171.9900000000
2023-07-30T09:24:29Z,USD,34.9900000000,37.6100000000
2023-07-30T09:37:01Z,GBP,205.5200000000,0.0000000000
2023-07-30T10:19:56Z,EUR,33.1000000000,33.1000000000
2023-07-30T11:34:19Z,GBP,11.5500000000,23.1000000000
2023-07-30T11:34:47Z,EUR,297.9700000000,297.9700000000
2023-07-30T11:36:58Z,USD,179.9900000000,195.5100000000
2023-07-30T12:13:47Z,USD,7.9900000000,8.4700000000
2023-07-30T12:21:34Z,USD,294.9900000000,312.6900000000
2023-07-30T12:46:53Z,USD,279.9900000000,292.4500000000
2023-07-30T12:56:27Z,USD,4499.9900000000,4927.4900000000
2023-07-30T13:43:45Z,GBP,321.1400000000,321.1400000000
2023-07-30T14:35:03Z,USD,39.9900000000,43.2300000000
2023-07-30T15:44:05Z,USD,59.9900000000,64.9400000000
2023-07-30T16:25:25Z,CAD,120.7400000000,138.8200000000
2023-07-30T16:29:47Z,USD,19.9900000000,22.0400000000
2023-07-30T16:34:04Z,USD,4499.9900000000,4814.9900000000
2023-07-30T16:34:04Z,USD,79.9900000000,85.5900000000
2023-07-30T16:34:04Z,USD,59.9900000000,64.1900000000
2023-07-30T16:34:04Z,USD,109.9900000000,117.6900000000
2023-07-30T17:52:30Z,USD,14.9900000000,15.8900000000
2023-07-30T17:57:05Z,USD,89.9900000000,0.0000000000
2023-07-30T17:57:05Z,USD,59.9900000000,66.0500000000
2023-07-30T18:37:18Z,USD,214.9900000000,227.8900000000
2023-07-30T19:11:16Z,USD,209.9900000000,227.9400000000
2023-07-30T19:16:00Z,USD,24.9900000000,26.1100000000
2023-07-30T19:30:16Z,USD,109.9900000000,116.0400000000
2023-07-30T19:50:16Z,USD,109.9900000000,119.7800000000
2023-07-30T20:10:44Z,USD,14.9900000000,15.8900000000
2023-07-30T20:40:47Z,USD,9.9900000000,10.5900000000
